CourseId,Branch,ParentCourse,Rating
Medicinal Chemistry,Pharmacy,Medical,4.54
Drug Formulation,Pharmacy,Medical,4.58
Pharmacology,Pharmacy,Medical,4.7
Medicinal Chemistry,Pharmacy,Medical,4.5
Drug Formulation,Pharmacy,Medical,4.52
Pharmacology,Pharmacy,Medical,4.68
Medicinal Chemistry,Pharmacy,Medical,4.53
Drug Formulation,Pharmacy,Medical,4.55
Pharmacology,Pharmacy,Medical,4.61
Medicinal Chemistry,Pharmacy,Medical,4.68
Drug Formulation,Pharmacy,Medical,4.45
Pharmacology,Pharmacy,Medical,4.78
Medicinal Chemistry,Pharmacy,Medical,4.6
Drug Formulation,Pharmacy,Medical,4.52
Pharmacology,Pharmacy,Medical,4.69
Medicinal Chemistry,Pharmacy,Medical,4.61
Drug Formulation,Pharmacy,Medical,4.53
Pharmacology,Pharmacy,Medical,4.6
Medicinal Chemistry,Pharmacy,Medical,4.7
Drug Formulation,Pharmacy,Medical,4.42
Pharmacology,Pharmacy,Medical,4.8
Medicinal Chemistry,Pharmacy,Medical,4.63
Drug Formulation,Pharmacy,Medical,4.43
Pharmacology,Pharmacy,Medical,4.63
Medicinal Chemistry,Pharmacy,Medical,4.64
Drug Formulation,Pharmacy,Medical,4.58
Pharmacology,Pharmacy,Medical,4.75
Medicinal Chemistry,Pharmacy,Medical,4.59
Drug Formulation,Pharmacy,Medical,4.42
Pharmacology,Pharmacy,Medical,4.72
Medicinal Chemistry,Pharmacy,Medical,4.54
Drug Formulation,Pharmacy,Medical,4.45
Pharmacology,Pharmacy,Medical,4.65
Medicinal Chemistry,Pharmacy,Medical,4.57
Drug Formulation,Pharmacy,Medical,4.56
Pharmacology,Pharmacy,Medical,4.61
Medicinal Chemistry,Pharmacy,Medical,4.62
Drug Formulation,Pharmacy,Medical,4.55
Pharmacology,Pharmacy,Medical,4.79
Medicinal Chemistry,Pharmacy,Medical,4.66
Drug Formulation,Pharmacy,Medical,4.56
Pharmacology,Pharmacy,Medical,4.71
Medicinal Chemistry,Pharmacy,Medical,4.52
Drug Formulation,Pharmacy,Medical,4.57
Pharmacology,Pharmacy,Medical,4.68
Medicinal Chemistry,Pharmacy,Medical,4.54
Drug Formulation,Pharmacy,Medical,4.58
Pharmacology,Pharmacy,Medical,4.7
Medicinal Chemistry,Pharmacy,Medical,4.67
Drug Formulation,Pharmacy,Medical,4.49
Pharmacology,Pharmacy,Medical,4.76
Medicinal Chemistry,Pharmacy,Medical,4.64
Drug Formulation,Pharmacy,Medical,4.47
Pharmacology,Pharmacy,Medical,4.63
Medicinal Chemistry,Pharmacy,Medical,4.66
Drug Formulation,Pharmacy,Medical,4.47
Pharmacology,Pharmacy,Medical,4.64
Medicinal Chemistry,Pharmacy,Medical,4.64
Drug Formulation,Pharmacy,Medical,4.49
Pharmacology,Pharmacy,Medical,4.73
Medicinal Chemistry,Pharmacy,Medical,4.52
Drug Formulation,Pharmacy,Medical,4.4
Pharmacology,Pharmacy,Medical,4.76
Medicinal Chemistry,Pharmacy,Medical,4.61
Drug Formulation,Pharmacy,Medical,4.47
Pharmacology,Pharmacy,Medical,4.68
Medicinal Chemistry,Pharmacy,Medical,4.51
Drug Formulation,Pharmacy,Medical,4.51
Pharmacology,Pharmacy,Medical,4.78
Medicinal Chemistry,Pharmacy,Medical,4.53
Drug Formulation,Pharmacy,Medical,4.45
Pharmacology,Pharmacy,Medical,4.79
Medicinal Chemistry,Pharmacy,Medical,4.65
Drug Formulation,Pharmacy,Medical,4.52
